GALAXY: NGC 4239_2
Menc:

mesg frac = 0.0
Mencgood ran in 	 0:00:01.020000

psi:
psi2,	 i = 371,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 372,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 373,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 374,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 375,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 376,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 377,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 378,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 379,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 380,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 381,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 382,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 383,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 384,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 385,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 386,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 387,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 388,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 389,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 390,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 391,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 392,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 393,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 394,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 395,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 396,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 397,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 398,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 399,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 400,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 401,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 402,	 message = The integral is probably divergent, or slowly convergent.
